date,Q1,Q3,Q5,Q5_timed,Q5_minus_Q1,Q5_minus_Q1_timed,EW_universe,EW_universe_timed,lead_signal,timing_indicator
2016-05-26,0.0038293017732948407,0.0054030634842701045,0.005411971332889938,0.005411971332889938,0.0015826695595950965,0.0015826695595950965,0.004641355119335075,0.003758000435332592,0.006201531379401965,1.0
2016-05-27,0.006247859084958298,0.006347893389498088,0.009940941812874169,0.009940941812874169,0.003693082727915872,0.003693082727915872,0.005355539927817488,0.00432762178038155,0.008194779114707357,1.0
2016-05-30,0.008799031798071125,0.0022944283835397115,0.0019830454441272364,0.0019830454441272364,-0.006815986353943888,-0.006815986353943888,0.004897079395621157,0.00397295312257652,0.004113439612474309,1.0
2016-05-31,0.0021356046349771647,-0.0005161179750020237,0.0009774297128145504,0.0009774297128145504,-0.001158174922162615,-0.001158174922162615,0.0005315394337607406,0.0004303754770127287,-0.0023654521028017945,1.0
2016-06-01,0.007619944598748476,0.010094355432045687,0.014675971766474803,0.014675971766474803,0.007056027167726326,0.007056027167726326,0.00873316103308806,0.007042871800877469,0.013222702933511583,1.0
2016-06-02,-0.007552345396762055,-0.008685521618123714,-0.004673924269765121,-0.004673924269765121,0.002878421126996932,0.002878421126996932,-0.00675475961404612,-0.005480071106234191,-0.005664364824039521,1.0
2016-06-03,0.0006828624669150806,-0.0006240867163142357,0.004470576217058151,0.004470576217058151,0.0037877137501430708,0.0037877137501430708,-0.0005302969413192137,-0.0004319354118809725,0.004952988335214446,1.0
2016-06-04,0.0039395055828786996,0.005289024040370759,0.00761940390021502,0.00761940390021502,0.003679898317336321,0.003679898317336321,0.005358789399731512,0.004312961145912943,-0.000220646602331604,1.0
2016-06-06,-0.002699775641624213,-0.003169251169822236,-0.0019342873523718698,-0.0019342873523718698,0.0007654882892523437,0.0007654882892523437,-0.001236102382201148,-0.0009888819057609186,0.005372800430170032,1.0
2016-06-07,0.005071483099942458,0.005431164953665233,-0.0001259466038785696,-0.0001259466038785696,-0.005197429703821029,-0.005197429703821029,0.003656867071701249,0.0029490863481461686,0.006838969809362421,1.0
2016-06-08,0.0014185645240191208,0.00027464065829543773,0.0026553874817418256,0.0026553874817418256,0.0012368229577227041,0.0012368229577227041,0.0014939437048256392,0.0012096124835846303,0.00992668267407409,1.0
2016-06-13,-0.011416653304785782,-0.013522497221052214,-0.017356448897656022,-0.017356448897656022,-0.005939795592870243,-0.005939795592870243,-0.01219396860263133,-0.009853513338577896,-0.01940595614939053,1.0
2016-06-14,0.007197394660288255,0.010988708067541495,0.010187062132524292,0.010187062132524292,0.002989667472236039,0.002989667472236039,0.0071053454154321564,0.005741577505050823,0.0030248941202603422,1.0
2016-06-15,0.0014028920485974954,0.004794393581997543,0.004105392846143786,0.004105392846143786,0.002702500797546291,0.002702500797546291,0.003315770944969596,0.002700748914854268,0.003266860002767511,1.0
2016-06-16,-0.005359547860152497,-0.004454886444078188,-0.003991108749407028,-0.003991108749407028,0.0013684391107454692,0.0013684391107454692,-0.004254208333242973,-0.00344453642465802,-0.01019437635857371,1.0
2016-06-17,0.0034613193957700687,0.008450769635534545,0.0077885202178581536,0.0,0.004327200822088086,0.0,0.00661190090622327,0.0,0.011271465912870803,0.0
2016-06-20,0.0059622593369924376,0.007984349776816255,0.010854363775972906,0.010854363775972906,0.0048921044389804704,0.0048921044389804704,0.007850232476827354,0.00634349430788791,0.006992103277438582,1.0
2016-06-21,0.006198695552276718,0.0028984696615427176,0.006686099715068883,0.006686099715068883,0.0004874041627921642,0.0004874041627921642,0.0037730036840640238,0.0030549158861292577,0.010788102548265661,1.0
2016-06-22,0.0013100507894676008,-0.0010298694953217724,0.0021133782164454444,0.0021133782164454444,0.0008033274269778437,0.0008033274269778437,0.0024953516412947814,0.002032504159441717,0.0023343939987958856,1.0
2016-06-23,-0.0033955413268284703,-0.001897646297007898,-0.0017106356756018907,-0.0017106356756018907,0.0016849056512265805,0.0016849056512265805,-0.0012393322522843936,-0.001009456108715514,-0.006029855332700968,1.0
2016-06-24,-0.025068964851231848,-0.026023338308155085,-0.03398020481472687,-0.03398020481472687,-0.008911239963495018,-0.008911239963495018,-0.024502778172196017,-0.0198788668074429,-0.029607040511146723,1.0
2016-06-27,0.004634679719772449,0.014288145530499723,0.014933727255203883,0.0,0.010299047535431434,0.0,0.010358431229117341,0.0,0.013967088764993555,0.0
2016-06-28,0.008420388908028075,0.008211618457872244,0.016840606988692542,0.0,0.008420218080664467,0.0,0.009272807562681661,0.0,0.010310595052040104,0.0
2016-06-29,0.007534420147522463,0.00863635268513858,0.008102211182317983,0.008102211182317983,0.0005677910347955204,0.0005677910347955204,0.007443660940489055,0.006002952371362141,0.011177257473404976,1.0
2016-06-30,0.007386395308758595,0.0060177485351236674,0.013442500923610896,0.013442500923610896,0.006056105614852299,0.006056105614852299,0.005852038631228977,0.0047382635368983,0.014756657086038651,1.0
2016-07-01,0.0037424994684902013,0.004326718221196792,0.009306507368573323,0.009306507368573323,0.005564007900083123,0.005564007900083123,0.0058539452818560135,0.004739807308857611,0.010593754063936674,1.0
2016-07-04,0.006962612477345018,0.006235072383535431,0.015035617712879031,0.015035617712879031,0.008073005235534014,0.008073005235534014,0.008081705989246927,0.006556609859018071,0.0010090040654105997,1.0
2016-07-05,0.0010363830250764545,0.0015477096733188902,0.004045755793066633,0.004045755793066633,0.003009372767990179,0.003009372767990179,0.0036035671788392457,0.0029119147687071967,-0.004318753350274801,1.0
2016-07-06,-0.010896934722488337,-0.011754594244336924,-0.01058907249435908,-0.01058907249435908,0.0003078622281292582,0.0003078622281292582,-0.008893481786453822,-0.007172162731011146,-0.011595324442561044,1.0
2016-07-07,0.0024915419282619125,0.006238476319788579,0.013920659782427423,0.013920659782427423,0.01142911785416551,0.01142911785416551,0.007982728339717709,0.0064634348815133715,0.015708652812027442,1.0
2016-07-11,0.010053693627716406,0.005539505887268453,0.0035182719169573945,0.0035182719169573945,-0.0065354217107590085,-0.0065354217107590085,0.007170305816079928,0.0058056347091485876,0.02707045009022991,1.0
2016-07-12,0.006941546837823485,0.002039534751181491,0.0014031318278640635,0.0014031318278640635,-0.005538415009959421,-0.005538415009959421,0.004176992879374828,0.003375279729946434,0.0039989908775089605,1.0
2016-07-13,0.0038634395894989685,0.0033512355176306607,0.003316895443758122,0.003316895443758122,-0.0005465441457408458,-0.0005465441457408458,0.004145336672310169,0.003363071526083895,-0.0024168487145001813,1.0
2016-07-14,0.008388042022562036,0.007596989248450755,0.0078315788498756,0.0078315788498756,-0.0005564631726864356,-0.0005564631726864356,0.006620118294879634,0.005392193127280991,0.0062083442039628815,1.0
2016-07-15,0.00852873338770673,0.003047874574253908,0.009169850495422491,0.009169850495422491,0.0006411171077157606,0.0006411171077157606,0.006176272177276441,0.005030673305684843,0.0057028275366368475,1.0
2016-07-18,0.008492081826643067,0.01165991126263515,0.002659805345951548,0.002659805345951548,-0.005832276480691519,-0.005832276480691519,0.006743840486501242,0.0054712125237260075,0.0023691789403720567,1.0
2016-07-19,0.005674597072131331,0.008743161537976041,0.0056156385371893165,0.0056156385371893165,-5.8958534942014744e-05,-5.8958534942014744e-05,0.005095353961272517,0.004133811358903347,0.005176704574423685,1.0
2016-07-20,-0.0028897167667646497,0.002355425848541361,-0.0007402233084431943,-0.0007402233084431943,0.002149493458321455,0.002149493458321455,-0.0004548230897033386,-0.000369727156791101,-0.00044005219258751627,1.0
2016-07-21,0.014523598339491184,0.010894226174176614,0.015277939494106309,0.015277939494106309,0.0007543411546151271,0.0007543411546151271,0.010217323406378018,0.008322174710033709,0.009503378164635505,1.0
2016-07-22,0.0019385959224227018,0.0014773435120179928,0.0002356140823324128,0.0002356140823324128,-0.0017029818400902887,-0.0017029818400902887,0.0009967141688565538,0.0008118397665686447,-0.004008366383388066,1.0
2016-07-25,-0.004218779629815705,-0.010294142643496419,-0.007717643736104244,-0.007717643736104244,-0.0034988641062885387,-0.0034988641062885387,-0.005828473762361541,-0.004747385887084804,-0.00016648615514568252,1.0
2016-07-26,0.0056916719708466285,0.005370545977886691,0.008847711554548743,0.008847711554548743,0.003156039583702115,0.003156039583702115,0.00479824484161062,0.0038927696053711967,0.008946567445606322,1.0
2016-07-27,-0.0016283119430320482,-0.0027676554638624406,0.000785084074088177,0.000785084074088177,0.0024133960171202258,0.0024133960171202258,-0.0003302557653519538,-0.0002663352946386725,0.007295198341653725,1.0
2016-07-28,-0.0023885988286785394,-0.003631280417372689,-0.003976767974018064,-0.003976767974018064,-0.0015881691453395249,-0.0015881691453395249,-0.001368693894783446,-0.0011082005406149837,0.003287566820224657,1.0
2016-07-29,-0.0011606746343104102,0.0007400065702939479,0.0014152263063447784,0.0014152263063447784,0.002575900940655189,0.002575900940655189,0.0012337266577055713,0.0010048902615182476,-0.009151051826400743,1.0
2016-08-01,0.012734580870927732,0.009971407283128508,0.010061064546201565,0.010061064546201565,-0.002673516324726166,-0.002673516324726166,0.008810640562055416,0.007119566002564135,0.0176920003158222,1.0
2016-08-02,0.0018109130626352992,0.00435050960385947,0.007621820668042187,0.007621820668042187,0.0058109076054068875,0.0058109076054068875,0.005245531415609859,0.004230267270653112,0.0038663420628644012,1.0
2016-08-03,0.0008924730680417462,-0.0021380025044721042,0.002337781280509652,0.002337781280509652,0.0014453082124679056,0.0014453082124679056,0.0005325163817737435,0.00043030759236878315,-0.010297875742040297,1.0
2016-08-04,-0.0013813157172043377,0.002697114087567967,0.0034711095927206703,0.0034711095927206703,0.004852425309925008,0.004852425309925008,0.0029489193782485145,0.0023924297536435527,0.012093957182796919,1.0
2016-08-05,0.0034057219750064276,0.00338611112326587,0.004421274732814604,0.004421274732814604,0.0010155527578081772,0.0010155527578081772,0.004104174416533331,0.0033362966224722568,0.007183299402510961,1.0
2016-08-08,0.003200679808903569,0.005986021718319301,0.006907621272688825,0.006907621272688825,0.003706941463785255,0.003706941463785255,0.004717811209249666,0.0038503426965811787,0.006304559093020827,1.0
2016-08-09,-0.0027165617381369753,-0.008914605477947644,-0.011157824841583393,-0.011157824841583393,-0.008441263103446419,-0.008441263103446419,-0.006656269120728606,-0.005421638558012816,-0.008995316607982948,1.0
2016-08-10,-0.0002969671143109657,-0.001316049510757685,-0.008637924724087805,-0.008637924724087805,-0.008340957609776841,-0.008340957609776841,-0.0020490867871893214,-0.0016657092592635774,-0.00034279268965742207,1.0
2016-08-11,-0.00820892595453565,-0.010864628679152272,-0.009940212223256709,-0.009940212223256709,-0.001731286268721059,-0.001731286268721059,-0.009172531600194258,-0.007411997309189232,-0.012338088965799342,1.0
2016-08-12,-0.0008622999041450949,-0.0034476161533999747,-0.004209469456267207,0.0,-0.0033471695521221116,0.0,-0.000551510507785336,-0.0,0.0047446736205550375,0.0
2016-08-15,0.0018896672034242315,0.005020292087795761,0.006131014404162914,0.006131014404162914,0.004241347200738682,0.004241347200738682,0.0029932920437392143,0.002433256758136394,0.005253710449921469,1.0
2016-08-16,0.00041069630231083104,0.001256626248069613,0.0010672537813990546,0.0010672537813990546,0.0006565574790882238,0.0006565574790882238,0.0006449535238168805,0.0005253250476250398,-0.009980227717456698,1.0
2016-08-17,-0.0006657136884117987,-0.0013691787065992136,-0.0010601890315158778,0.0,-0.0003944753431040801,0.0,-0.0009230422495184544,-0.0,-0.00035060856152029345,0.0
2016-08-18,0.006266048014061712,0.0025276845932199962,0.004904500828628883,0.0,-0.0013615471854328271,0.0,0.0051512893422143964,0.0,0.0008775514829813119,0.0
2016-08-19,-0.0027778115988596683,-0.005467157223262635,-0.0059475033372105406,0.0,-0.003169691738350872,0.0,-0.0033374620316320444,-0.0,-0.005450761982337154,0.0
2016-08-22,-0.0051972574394058176,-0.00768257065517894,-0.01233382193935667,0.0,-0.007136564499950853,0.0,-0.006867294977102186,-0.0,-0.007920237572111816,0.0
2016-08-23,0.006892450696990277,0.005740647317072849,0.009629902242584651,0.0,0.0027374515455943754,0.0,0.006870905648876339,0.0,0.007398086045553106,0.0
2016-08-24,0.004038592945536037,0.002771002473955534,-0.001277368470925458,0.0,-0.0053159614164614965,0.0,0.0023644588511165386,0.0,-0.000477813396715852,0.0
2016-08-25,0.010738332029622884,0.012587261038714753,0.00977020556609959,0.0,-0.0009681264635232941,0.0,0.008685259590154384,0.0,0.014682490982953319,0.0
2016-08-26,0.0024318874366249885,0.001978059854051907,0.006465059777712707,0.006465059777712707,0.00403317234108772,0.00403317234108772,0.003770160637158911,0.003034371222487575,0.0010720524042874193,1.0
2016-08-29,0.0027208064684648282,0.0051356125976809225,0.0032923652715380475,0.0032923652715380475,0.0005715588030732188,0.0005715588030732188,0.003470662284288155,0.0027877255122185497,9.855136035297543e-05,1.0
2016-08-30,0.0026231877649559657,0.002737264550911672,0.005797207808119133,0.005797207808119133,0.0031740200431631662,0.0031740200431631662,0.005634757908434568,0.004516894645954807,0.0004074520651706501,1.0
2016-08-31,-0.0026677450283924833,-0.0008627957093048451,0.005304499726619591,0.005304499726619591,0.007972244755012074,0.007972244755012074,0.0003592101252555588,0.00028794747137421406,0.0047496968474673934,1.0
2016-09-01,-0.004678072601409132,-0.0009126920605582174,-0.003891236640770346,-0.003891236640770346,0.0007868359606387858,0.0007868359606387858,-0.003995533757996352,-0.0032157602342583543,-0.009666580143700816,1.0
2016-09-02,-0.01032488269458999,-0.009807695237683947,-0.02004398182167675,0.0,-0.00971909912708676,0.0,-0.011537301575868018,-0.0,-0.003221424352706034,0.0
2016-09-05,0.011470950327472928,0.008287682727375498,0.00744817058966842,0.0,-0.004022779737804508,0.0,0.006947436870681562,0.0,0.011697716789698408,0.0
2016-09-06,0.006215905786718606,0.007733119001611853,0.006832993891294903,0.006832993891294903,0.0006170881045762979,0.0006170881045762979,0.005594994838340694,0.004512092611565076,0.008613010272695218,1.0
2016-09-07,0.004477179095210132,0.003605290993651014,0.004605032541748114,0.004605032541748114,0.0001278534465379809,0.0001278534465379809,0.003795453068659613,0.003079214344412557,0.016473755644928784,1.0
2016-09-08,0.002432520144911721,0.007788016557367619,0.01440753076834594,0.01440753076834594,0.011975010623434219,0.011975010623434219,0.007986344410582265,0.006479243933101418,0.0036100063525258902,1.0
2016-09-09,-0.0017312066458167199,-0.0008720538537007032,0.001634470836282787,0.001634470836282787,0.003365677482099507,0.003365677482099507,0.0006605520406837911,0.0005305724455814968,-0.00759632962537532,1.0
2016-09-10,-0.012198068126716612,-0.010628405100865657,-0.010888447387206356,-0.010888447387206356,0.0013096207395102539,0.0013096207395102539,-0.009989304340252171,-0.008007555253395693,-0.013061945780197785,1.0
2016-09-12,-0.008165524055093448,-0.01112529663497537,-0.006670009276308024,0.0,0.0014955147787854223,0.0,-0.007376899830040321,-0.0,-0.010311045014330486,0.0
2016-09-13,-0.004468524449449394,-0.0030736700104190646,-0.010431209874811175,0.0,-0.005962685425361782,0.0,-0.006162337576317281,-0.0,-0.0015459746741067332,0.0
2016-09-14,-0.0025065953473674026,-0.004265113007757758,-0.009013606668013294,0.0,-0.006507011320645893,0.0,-0.003907122252872867,-0.0,-0.005240215018584579,0.0
2016-09-19,0.011823478219818448,0.013694195915111118,0.014251639565572884,0.0,0.002428161345754431,0.0,0.012334962603776428,0.0,0.03336212387811932,0.0
2016-09-20,0.005751318416079889,0.0022505807676805245,0.004011811166303994,0.004011811166303994,-0.0017395072497758957,-0.0017395072497758957,0.0038451355583902303,0.0030885121098037653,0.003499489604662148,1.0
2016-09-21,0.0037721190815948862,0.008636390176641471,0.007717308174300859,0.007717308174300859,0.003945189092705971,0.003945189092705971,0.008532094795159711,0.006825675836127769,0.004898211538626845,1.0
2016-09-22,0.001818455197206379,0.0017764797929993616,0.0018760795637742995,0.0018760795637742995,5.762436656792059e-05,5.762436656792059e-05,0.0021643981942226467,0.0017385004850368996,0.003700542156788828,1.0
2016-09-23,0.0011092331881021437,0.004426103567534637,0.004450176392314314,0.004450176392314314,0.00334094320421217,0.00334094320421217,0.004080734157972869,0.0032645873263782953,0.0064704642705263925,1.0
2016-09-26,-0.003651306640553594,-0.004138786737735274,-0.009117560328671568,-0.009117560328671568,-0.005466253688117974,-0.005466253688117974,-0.005608253232687968,-0.004504693725610659,-0.014918356519688643,1.0
2016-09-29,0.002405499706380651,-0.0009163662354904304,-0.004512968016788039,-0.004512968016788039,-0.006918467723168691,-0.006918467723168691,0.0005394153410788989,0.0004341423470941462,0.00717448462238443,1.0
2016-09-30,-0.0035298102855071036,-0.004670155987577431,0.00038300748472538037,0.00038300748472538037,0.003912817770232485,0.003912817770232485,-0.0017506451010326175,-0.0014061633230874897,-0.009945975821590267,1.0
2016-10-03,0.0022701521787045296,0.007061445446305081,0.006638178128955347,0.0,0.0043680259502508175,0.0,0.00450198223660463,0.0,0.013490578593662646,0.0
2016-10-04,0.002676877567425677,0.003854466527208374,0.00691076779425355,0.00691076779425355,0.004233890226827872,0.004233890226827872,0.004010346127222497,0.003214745201983195,0.005176155040253063,1.0
2016-10-05,0.0035754975245117864,0.002957198986850009,-0.0013312307130721596,-0.0013312307130721596,-0.004906728237583947,-0.004906728237583947,0.0014398787131190212,0.001161192510579856,-0.005633970144251198,1.0
2016-10-06,0.0005784999819423958,0.0027817217556046704,0.0013280033136591274,0.0013280033136591274,0.0007495033317167317,0.0007495033317167317,0.0013823878408921568,0.0011103695883295066,0.004965057521192227,1.0
2016-10-07,-0.006082060446834646,-0.007387935414808313,-0.0084075962955691,-0.0084075962955691,-0.0023255358487344526,-0.0023255358487344526,-0.006241921364533888,-0.005013672321835284,0.0008299098419116375,1.0
2016-10-11,-0.021360548623542985,-0.026519871077959237,-0.032009541439007645,-0.032009541439007645,-0.010648992815464659,-0.010648992815464659,-0.024703833422621498,-0.019802911630714327,-0.012872198356047145,1.0
2016-10-12,-0.0032598651901575154,0.00017881196763676175,0.0004250885981949585,0.0,0.0036849537883524744,0.0,-0.0011464089875266685,-0.0,0.0035762769304289394,0.0
2016-10-13,-0.0014653648339968991,-0.00345057618341079,-0.008027141095074908,0.0,-0.0065617762610780065,0.0,-0.004337699166605473,-0.0,-0.005220477971467996,0.0
2016-10-14,-0.016654857220623806,-0.01444960836532103,-0.023337945264926465,0.0,-0.006683088044302661,0.0,-0.01690697589400165,-0.0,-0.01086910706639749,0.0
2016-10-17,0.006104441528942616,0.0034968708388645117,0.007475232534822688,0.0,0.0013707910058800717,0.0,0.004879751742021259,0.0,-0.001351556043095315,0.0
2016-10-18,0.002077227667521563,0.0024547700223292186,0.007372520283828563,0.0,0.005295292616307001,0.0,0.0036760430623769013,0.0,0.0018083677370032024,0.0
2016-10-19,0.0033173073045888518,0.003652550318470186,0.0035436864944398223,0.0,0.0002263791898509714,0.0,0.0040926984028781,0.0,0.009480479852637506,0.0
2016-10-20,0.0021945894148447578,0.0063211934394942675,0.0054040583089680835,0.0054040583089680835,0.0032094688941233258,0.0032094688941233258,0.004171653015413397,0.003344050884936223,0.004959071304858051,1.0
2016-10-21,0.0048335738500266115,0.0032011859133312557,0.009676515363803066,0.009676515363803066,0.0048429415137764545,0.0048429415137764545,0.006145186329631793,0.004935972245413924,-0.004633888558545181,1.0
2016-10-24,0.0004326834497626883,-0.0013337810909380434,0.004109996801893343,0.004109996801893343,0.0036773133521306543,0.0036773133521306543,0.0018185293637094347,0.0014694890503523011,0.00865563325917583,1.0
2016-10-25,0.00429066341900233,0.004234466489457117,0.004019830485915926,0.004019830485915926,-0.0002708329330864041,-0.0002708329330864041,0.0032366978626479333,0.0026102402118128496,0.007734904824994605,1.0
2016-10-26,-0.0006975662316560579,0.000287672234952354,0.0038089392171833185,0.0038089392171833185,0.004506505448839376,0.004506505448839376,0.0010140605013764191,0.0008161551454626342,-0.002569020210335329,1.0
2016-10-27,-0.002023099939615618,0.003674442325325474,-0.002755656337734741,-0.002755656337734741,-0.000732556398119123,-0.000732556398119123,-0.0006113245803233236,-0.0004920176864215138,-0.008634886614221318,1.0
2016-10-28,-0.004974795641203705,-0.0043872860177257425,-0.005524683323337236,0.0,-0.0005498876821335304,0.0,-0.004693868653958146,-0.0,-0.000816293312266942,0.0
2016-10-31,-0.0013541847565444064,-0.0017383746655584645,0.00618789859659803,0.0,0.007542083353142438,0.0,-0.0001228289607147184,-0.0,-0.003504492560243216,0.0
2016-11-01,-0.0016266138827084056,-0.0011630890224929523,-0.0004894762032153844,0.0,0.0011371376794930203,0.0,-0.00026435002291492636,-0.0,0.0005545957648689839,0.0
2016-11-02,-0.01754320064810689,-0.01575625766978056,-0.01988472047000445,0.0,-0.002341519821897558,0.0,-0.017027114497414883,-0.0,-0.01951399272489249,0.0
2016-11-03,-0.005281746773429323,-0.009972689026222097,-0.015164591519199813,0.0,-0.00988284474577049,0.0,-0.01077526765057997,-0.0,-0.011939159247928023,0.0
2016-11-04,-0.00038966374979246417,0.001048492555347545,0.0025205125357214476,0.0,0.0029101762855139116,0.0,0.0008775235838663609,0.0,0.0010927608540663098,0.0
2016-11-07,0.008664094862676395,0.004928024778590073,0.008470092753452008,0.0,-0.0001940021092243882,0.0,0.006486514146099901,0.0,0.014276937739805897,0.0
2016-11-08,-0.004443067403979858,-0.00472862788443558,-0.005517112187713209,0.0,-0.0010740447837333529,0.0,-0.004853713996057554,-0.0,-0.0021966141945659037,0.0
2016-11-09,-0.036294991719599545,-0.03351541243190814,-0.04651171385744782,0.0,-0.010216722137848279,0.0,-0.03624185679399061,-0.0,-0.04138071027423901,0.0
2016-11-10,0.034595068018981975,0.02666271769677557,0.03360737899758175,0.0,-0.0009876890214002318,0.0,0.029509160555013954,0.0,0.02629252673163794,0.0
2016-11-11,-0.0128590114005837,-0.0169551637857331,-0.015483932670899753,0.0,-0.0026249212703160544,0.0,-0.014796576872026542,-0.0,-0.020711782139863914,0.0
2016-11-14,0.003276981458492347,-0.005267674307443562,-0.0037930440470215427,0.0,-0.00707002550551389,0.0,-0.0028387605918457504,-0.0,-0.0023044045536070312,0.0
2016-11-15,0.00011622410838069418,0.0026220206497286997,0.0017640471220113545,0.0,0.0016478230136306596,0.0,0.0014021426301972038,0.0,-0.0031914535751843107,0.0
2016-11-16,0.0024396959972907773,0.005863485897405233,0.0044414785023673305,0.0,0.0020017825050765528,0.0,0.004398992467748283,0.0,0.0022382860153477486,0.0
2016-11-17,0.0008737633542642677,0.005178506390996674,-0.00019698137128090504,0.0,-0.001070744725545172,0.0,0.0013072593460883122,0.0,0.002361102401324088,0.0
2016-11-18,0.006892608428976486,0.009617675499747288,0.010766712473811595,0.0,0.0038741040448351093,0.0,0.009888969254957629,0.0,0.007838957459261456,0.0
2016-11-21,0.003623388992728511,0.005270728401538984,0.007520748138229476,0.0,0.0038973591455009663,0.0,0.005241867340565315,0.0,0.003697497137832858,0.0
2016-11-22,0.005167189244125091,0.005572060369757546,0.008701362610981606,0.008701362610981606,0.0035341733668565146,0.0035341733668565146,0.004864684201320436,0.003930978685260546,0.01443095249221615,1.0
2016-11-23,0.0013159107768808782,0.0011576323570872311,0.0035446280019343877,0.0035446280019343877,0.0022287172250535095,0.0022287172250535095,0.001357193099283147,0.0011032666484495262,0.004398871202128271,1.0
2016-11-24,-0.0025069689605455234,0.0008408284013412185,-0.003489072530758841,-0.003489072530758841,-0.0009821035702133184,-0.0009821035702133184,-0.002175119556763348,-0.0017611451895083888,-0.00661007451060285,1.0
2016-11-25,0.006047217585708416,0.002534549783514469,0.001965774069062612,0.001965774069062612,-0.004081443516645804,-0.004081443516645804,0.0037894815209702074,0.003074369685561314,-0.0006724692470899138,1.0
2016-11-28,0.0036181323724755075,0.0018115276627426377,0.00195159116022374,0.00195159116022374,-0.001666541212251768,-0.001666541212251768,0.002677620606606485,0.0021636901998545953,0.00424970233985754,1.0
2016-11-29,0.0027274218411664085,0.0009216094215132311,0.007214721207363226,0.007214721207363226,0.004487299366196817,0.004487299366196817,0.003603483189330577,0.002923471039085936,-0.004267088104590576,1.0
2016-11-30,0.0029636395887869646,0.00728341134235983,0.0014333951419425006,0.0014333951419425006,-0.0015302444468444647,-0.0015302444468444647,0.002038225551565165,0.0016568801257884566,0.0014955054037932812,1.0
2016-12-01,0.0025332862197114782,0.0024118854885909775,0.0038212833678626565,0.0038212833678626565,0.0012879971481511783,0.0012879971481511783,0.0039701198560868544,0.0032145163996058074,0.0010064472234454578,1.0
2016-12-02,-0.0028971273215292028,-0.0004988816005122008,-0.002506467015478465,-0.002506467015478465,0.0003906603060507385,0.0003906603060507385,-0.002036169536297838,-0.0016289356290382704,-0.015647785623265614,1.0
2016-12-05,0.007753470680937806,0.0016426919534190316,0.003629409158382539,0.0,-0.0041240615225552665,0.0,0.003760415221130676,0.0,0.0034616132919349464,0.0
2016-12-06,0.005139220814825626,0.0026600478511541446,0.002239123358789225,0.0,-0.0029000974560364013,0.0,0.003625971924367197,0.0,0.011678582110818354,0.0
2016-12-07,0.003983828263120246,0.0037285988199271276,0.007587035274214507,0.007587035274214507,0.0036032070110942607,0.0036032070110942607,0.004229850088103865,0.0034316364424455546,0.002671430084768795,1.0
2016-12-08,0.0032159248811041057,0.002123597790378122,0.007500434241620327,0.007500434241620327,0.004284509360516222,0.004284509360516222,0.003766382103123218,0.003049554541561057,0.014581897361775883,1.0
2016-12-09,5.534602972100003e-05,0.001681495223193516,0.0028867024472566186,0.0028867024472566186,0.002831356417535618,0.002831356417535618,0.0023547936694139127,0.0019104213156696745,-9.342781224825486e-05,1.0
2016-12-12,-0.006499048927542421,0.000176922567953687,-0.004698565363500923,-0.004698565363500923,0.001800483564041497,0.001800483564041497,-0.0029648146287476257,-0.0024053254165484765,-0.005932391082192501,1.0
2016-12-13,0.0038046530516104666,0.0018577830772441906,0.006850917992465901,0.006850917992465901,0.003046264940855434,0.003046264940855434,0.003343962869094785,0.002712924714765608,0.0025935740901395204,1.0
2016-12-14,-0.0008229418784340917,0.0007657758613218602,0.005955527743996522,0.005955527743996522,0.0067784696224306145,0.0067784696224306145,0.0023255393592278117,0.0018866875769219182,0.0037060742346585263,1.0
2016-12-15,0.002996887362020694,0.0003161220490779477,0.005984738818776163,0.005984738818776163,0.00298785145675547,0.00298785145675547,0.002817457817946033,0.0022903205487819368,0.00020586729255609956,1.0
2016-12-16,0.0061614631426482065,0.004562397638449109,0.00563967399406478,0.00563967399406478,-0.0005217891485834267,-0.0005217891485834267,0.005127545576987733,0.004168198340002932,-0.0018955520591043638,1.0
2016-12-19,-0.007195802549308047,-0.003510195732372777,-0.010280920722429924,-0.010280920722429924,-0.003085118173121875,-0.003085118173121875,-0.007264309714142757,-0.00590518079988379,-0.01051498995797749,1.0
2016-12-20,0.0020266185028016436,0.0037783572830320214,0.007105630339544108,0.0,0.005079011836742463,0.0,0.0030476704402926627,0.0,0.0019978708854783045,0.0
2016-12-21,0.000894792188947062,0.0039354732081967325,-0.0006417587660326985,0.0,-0.0015365509549797609,0.0,0.0006683904385288717,0.0,-0.007765786343083793,0.0
2016-12-22,-0.006821185136575621,-0.007069697210246565,-0.007927666488684808,0.0,-0.0011064813521091863,0.0,-0.006886559874206112,-0.0,-0.003954728034214594,0.0
2016-12-23,-0.0028801109842374684,-0.0017978331439915786,-0.00020014588561034384,0.0,0.002679965098627125,0.0,-0.001057398559562606,-0.0,-0.0010510940321064631,0.0
2016-12-26,0.007147217207627943,0.00039824478419058635,0.001436284726301182,0.0,-0.005710932481326762,0.0,0.003626805984009213,0.0,0.0032673215026745054,0.0
2016-12-27,-0.0006343431171621395,-0.001781623059430654,-0.00025641086819576235,0.0,0.000377932248966377,0.0,0.0003928187683990916,0.0,0.0020496771884067084,0.0
2016-12-28,0.004659576436707929,0.004991703247382079,0.007524964321381016,0.0,0.002865387884673087,0.0,0.004958287047639422,0.0,0.008287058615778853,0.0
